_id,jobTitle,companyName,requiredQualification,experience,salary,jobLocation,jobType,contactEmail,jobDescription,jobLocationLat,jobLocationLong,jobdistance
ao9h70nr0v119w06mw,Pharmacist,Unity Systems,7,1,37,Bhaktapur,0,crownind740@company.com,Work with cutting-edge technology,26.6850558521,87.8020932006,0.0000548036
xczopsegwptugryvvc,Medical Representative,Zenith Group,5,5,5,Biratnagar,3,apextrad473@company.com,Opportunity to make an impact,28.1605459483,85.062670313,0.0000226046
8jcrm9nd4ly6lwuzum,Data Analyst,Quantum Systems,9,14,120,Tulsipur,3,infinity470@yahoo.com,Kursi ma basne paisa kamaunsfi,26.8241663145,86.1729738916,0.0000582798
w95kwol0dxtqgxwv5l,Business Analyst,Emerald Solutions,7,7,84,Lalitpur,0,summiten434@gmail.com,Work with cutting-edge technology,27.0562760347,85.4319499835,0.0000107954
3eoxxca4ke7yyxt71j,UI/UX Designer,Metro Trading,2,6,111,Butwal,0,summiten446@outlook.com,Looking for experienced professional to join our team,27.2873419825,84.8833913019,0.0000416064
8iscrpwda47ad4my9w,HR Manager,Infinity Tech,9,15,52,Butwal,1,castlein94@company.com,Be part of innovative projects,26.9913702509,86.4418086438,0.0000945387
e83d04pqurf0hnffpz,Mechanical Engineer,Ace Solutions,7,0,56,Bhaktapur,2,phoenixl308@company.com,Looking for experienced professional to join our team,26.129335938,81.0482346078,0.0000238435
kw13xfqfsifjst3g2t,Product Manager,Karma Industries,8,9,94,Dhangadhi,0,abcenter52@company.com,Join our fast-growing company,28.1401941963,83.6206445456,0.0000421155
wgkxyc2lloom67rnrr,Lab Technician,Digital Dynamics,8,10,73,Itahari,0,summiten84@yahoo.com,Looking for experienced professional to join our team,26.5004647318,86.2983661033,0.0000057319
vlbbxo7mnxtem9j5kh,Electrical Engineer,Pacific Enterprises,3,10,104,Bharatpur,2,futureco871@gmail.com,Join our fast-growing company,26.727849643,85.4370685725,0.0000775506
2h9ixxfr9oe83zm8zw,Team Leader,Vision Enterprises,4,10,14,Biratnagar,0,diamondc144@gmail.com,Challenging role with great perks,28.0900024943,87.4006183761,0.0000884888
ltrd0y2h0cyiisxe50,Civil Engineer,Karma Industries,9,5,77,Janakpur,3,titancor441@yahoo.com,Looking for experienced professional to join our team,27.4166867811,85.287342263,0.0000163508
5hud4wsz5uw19x60ju,Architect,Prime Services,1,2,47,Nepalgunj,3,pacifice994@gmail.com,Be part of innovative projects,26.9362720095,86.999722219,0.0000293952
zv0ypttcd7oufd5f0e,Pharmacist,Quantum Systems,3,2,64,Nepalgunj,1,metrotra727@yahoo.com,Opportunity to make an impact,28.052597022,85.9811948367,0.0000548428
097l8ivc7ift1xx1u0,UI/UX Designer,Oracle Solutions,9,13,37,Dharan,1,infinity231@outlook.com,Work with talented professionals,27.3165281705,85.3758104858,0.0000405541
1qzkz8bpopus2ry0s9,Doctor,Titan Corp,1,6,54,Hetauda,3,betatech804@outlook.com,Work with talented professionals,26.3241766573,84.9779719232,0.0000019727
w9oxldtg2jeq7ofr1c,Research Analyst,Vision Enterprises,6,14,17,Bharatpur,2,jupiters308@gmail.com,Dynamic work environment with competitive benefits,28.188508895,86.39392514,0.0000671490
cka9g5n12foq82qhzc,Admin Officer,Innovation Hub,6,7,93,Lalitpur,3,diamondc693@company.com,Be part of innovative projects,26.6014045123,86.4225571944,0.0000558238
ufyhlbrhe6rewypbse,Sales Executive,Horizon Ventures,3,1,119,Butwal,2,wisdomte189@outlook.com,Be part of innovative projects,26.0693516057,81.089169525,0.0000682026
642lg03asmyuqx6q9h,Principal,Horizon Ventures,5,6,144,Dhangadhi,0,abcenter432@outlook.com,Be part of innovative projects,26.0667748485,87.1740334577,0.0000839263
wle03cbf6ij9lc8226,Nurse,Royal Industries,4,12,62,Lalitpur,1,goldenen150@gmail.com,Kursi ma basne paisa kamaunsfi,28.8654040774,84.2145897349,0.0000998421
e4pocljcmw892usfbl,Chief Financial Officer,Golden Enterprises,9,12,37,Nepalgunj,3,royalind833@gmail.com,Work with talented professionals,26.5928414177,87.307722228,0.0000030044
ais25lbiew5yvhd3ez,Architect,Zenith Group,5,2,25,Kathmandu,1,zenithgr87@company.com,Kursi ma basne paisa kamaunsfi,28.1444386422,84.6871338761,0.0000695379
h8tdzbvli92qmouapb,Civil Engineer,Infinity Tech,10,1,95,Janakpur,1,wisdomte701@gmail.com,Work with cutting-edge technology,28.1633496477,82.7221511514,0.0000875238
7w2aaj2mlnocyb523m,Team Leader,Golden Enterprises,3,13,29,Biratnagar,1,horizonv863@company.com,Looking for experienced professional to join our team,26.0487974384,83.1289801608,0.0000283541
ypwxy0up6ljizymckj,Accountant,Omega Group,3,5,65,Bharatpur,1,infinity564@company.com,Kursi ma basne paisa kamaunsfi,28.4714995789,85.4743644807,0.0000130282
f7uuzu8hxmoxxpsh6p,Receptionist,Summit Enterprises,8,7,104,Dharan,3,primeser679@yahoo.com,Be part of innovative projects,27.7441647585,80.8207112908,0.0000220740
68g6sql6mdpncqw6dv,Digital Marketing Specialist,Mandala Corporation,7,5,41,Nepalgunj,2,unitysys245@outlook.com,Dynamic work environment with competitive benefits,26.4388904731,84.7669224949,0.0000546353
5ib9t986l4linpzdvy,UI/UX Designer,Titan Corp,10,6,84,Pokhara,2,techsolu300@gmail.com,Be part of innovative projects,27.2696452883,87.0802650643,0.0000346318
ghygqhztvegvtjbo3j,Product Manager,Global Industries,6,1,134,Itahari,2,nexussol241@yahoo.com,Join our fast-growing company,27.3659838591,85.2941832745,0.0000205195
wblot8lv8xeksllmbr,Office Assistant,Lotus Group,1,1,118,Bharatpur,1,lotusgro744@company.com,Looking for experienced professional to join our team,27.7223399163,86.0668615792,0.0000100084
52kw83dojp85rkasg1,Lab Technician,Wisdom Technologies,9,11,61,Dhangadhi,3,quantums652@company.com,Be part of innovative projects,27.1254997284,87.5495601034,0.0000120967
63texphoc94j8dn3hr,Senior Manager,Ace Solutions,1,12,24,Bhaktapur,1,quantums107@gmail.com,Be part of innovative projects,27.8693252038,85.3406268792,0.0000069696
i4x17hu2ca7brd1o58,Web Developer,Tech Solutions Pvt Ltd,8,7,42,Butwal,3,alphasys545@outlook.com,Kursi ma basne paisa kamaunsfi,27.3850500923,87.4791970587,0.0000652052
w6tfinxc1db4uqwjgr,Financial Analyst,Oracle Solutions,1,4,38,Dhangadhi,0,apextrad361@yahoo.com,Dynamic work environment with competitive benefits,27.5292466026,82.5978470746,0.0000030122
4jwbrgmwlrh34oub1j,Consultant,Beta Technologies,9,9,139,Lalitpur,2,betatech902@outlook.com,Work with cutting-edge technology,27.9152287707,83.5744417551,0.0000953317
nsdmq3gvjnwie1n7r5,Mechanical Engineer,Oracle Solutions,2,9,135,Butwal,0,acesolut273@gmail.com,Opportunity to make an impact,26.2016558763,80.5242290114,0.0000285759
7555866xa0rt5fnxap,Social Media Manager,Lotus Group,7,0,33,Nepalgunj,0,quantums234@gmail.com,Challenging role with great perks,26.5281146335,86.8477799864,0.0000134922
axwjqogtwrsdvh6y83,Business Analyst,Vertex Corporation,6,14,10,Butwal,2,acesolut568@gmail.com,Challenging role with great perks,28.6876929662,83.1784656847,0.0000100572
k2j7wpp4ddy7qh0xz7,HR Manager,ABC Enterprises,8,11,27,Hetauda,1,crownind890@gmail.com,Be part of innovative projects,27.3746505952,81.7087071926,0.0000352264
bggyosdcr10oeesr9i,Operations Manager,Wisdom Technologies,2,13,50,Pokhara,0,jupiters369@company.com,Dynamic work environment with competitive benefits,26.5160308751,85.3693598426,0.0000059279
xn399ugtpo9uqboew1,Research Analyst,Diamond Corp,9,2,17,Butwal,3,globalin862@company.com,Looking for experienced professional to join our team,28.0161209576,85.6217241925,0.0000785738
1l3057hifrbzx5zvj1,Admin Officer,Noble Ventures,3,9,124,Biratnagar,3,visionen989@company.com,Challenging role with great perks,27.150582996,87.3827368071,0.0000260318
hg93aj2kbj8qdqouuq,Financial Analyst,Mandala Corporation,5,0,121,Pokhara,2,zenithgr323@outlook.com,Dynamic work environment with competitive benefits,27.5895448261,81.5503930626,0.0000618884
lxot318tuv16wwesvm,Sales Executive,Metro Trading,3,8,71,Bhaktapur,3,jupiters711@company.com,Join our fast-growing company,27.0456755194,80.9712589693,0.0000871788
2igrz5qh52ztzd30d7,UI/UX Designer,Bridge Consulting,4,4,28,Bharatpur,0,lotusgro52@yahoo.com,Join our fast-growing company,26.2210559652,85.5019354729,0.0000334759
ooaul5ybq0ectb2rom,Marketing Manager,Prime Services,9,11,47,Dharan,1,karmaind818@outlook.com,Dynamic work environment with competitive benefits,26.6426833902,81.5022946615,0.0000329653
hm7a6yai69vi5ugnvr,Admin Officer,Elite Consultancy,10,7,138,Dharan,0,castlein403@gmail.com,Work with talented professionals,27.326205497,86.0845517211,0.0000520693
7e96pes2f5y908096l,Electrical Engineer,Noble Ventures,9,14,103,Hetauda,2,quantums929@gmail.com,Work with talented professionals,27.516665055,81.163970117,0.0000693049
1md8rmr4pfjfaykdc7,Data Analyst,Infinity Tech,3,0,129,Butwal,0,phoenixl811@yahoo.com,Dynamic work environment with competitive benefits,27.4094361358,82.397296449,0.0000185272
3r63xkcog48zzdnyti,Research Analyst,Ace Solutions,4,5,15,Pokhara,2,jupiters546@yahoo.com,Join our fast-growing company,27.3432507145,85.294647282,0.0000664089
j87si7aw2tw6zjj5t1,Nurse,Global Industries,2,8,79,Janakpur,2,emeralds587@yahoo.com,Opportunity to make an impact,28.193501065,83.4417729344,0.0000053971
41dd80su341fyek438,Principal,Stellar Group,9,7,128,Bhaktapur,3,karmaind247@outlook.com,Join our fast-growing company,28.2333646847,80.2370287947,0.0000083675
e0aubmbu87kcxzhtb3,Research Analyst,Noble Ventures,1,10,56,Lalitpur,2,alphasys554@gmail.com,Kursi ma basne paisa kamaunsfi,28.1480807702,80.4882847587,0.0000150198
vl28z74dc2a6f8gr3a,UI/UX Designer,Titan Corp,5,5,117,Butwal,0,oracleso706@yahoo.com,Looking for experienced professional to join our team,26.0186252499,83.0162172367,0.0000407670
alud8r43njhvsttbro,Doctor,Global Industries,4,1,35,Kathmandu,3,abcenter243@yahoo.com,Challenging role with great perks,28.0183114471,84.5760396347,0.0000675556
pt86wx8xjen3x5nvu6,Business Analyst,Quest Technologies,6,15,50,Kathmandu,1,skylinei679@gmail.com,Excellent opportunity for career growth,26.1926094328,84.2969848696,0.0000466730
7nge7z0oqjw3s8i9j2,Operations Manager,Mandala Corporation,4,0,61,Janakpur,0,innovati250@gmail.com,Join our fast-growing company,26.0875863679,86.7476803358,0.0000790243
2siw2ucwnigs58zvv3,Financial Analyst,Silver Solutions,4,12,129,Itahari,3,karmaind463@company.com,Kursi ma basne paisa kamaunsfi,27.9890204167,80.2630630918,0.0000294176
v7zi5c28p5dw5zd5x2,Supply Chain Manager,Summit Enterprises,1,3,50,Bhaktapur,2,diamondc952@company.com,Join our fast-growing company,26.3232213323,81.2508730615,0.0000449057
i65qi5oxns4cugejj4,Architect,Royal Industries,2,15,8,Nepalgunj,1,goldenen214@gmail.com,Looking for experienced professional to join our team,26.2525524708,80.6818289261,0.0000890612
4cgsqwiya0nv2oo08w,Customer Service Representative,Titan Corp,10,11,26,Nepalgunj,0,globalin181@yahoo.com,Join our fast-growing company,26.5343885948,80.9654997263,0.0000376291
z7qgvu7239gpd70mhz,Software Engineer,Crown Industries,1,15,143,Butwal,3,wisdomte824@yahoo.com,Kursi ma basne paisa kamaunsfi,27.1015922953,82.870075664,0.0000166144
67mctdoc4y7azhrxc9,Pharmacist,Horizon Ventures,2,12,65,Bhaktapur,0,acesolut580@yahoo.com,Kursi ma basne paisa kamaunsfi,26.1063643252,84.6182495971,0.0000615245
2jrszi1pxeiotbhtn3,Training Coordinator,Alpha Systems,7,2,11,Hetauda,3,infinity711@yahoo.com,Looking for experienced professional to join our team,26.4532156203,80.2351376885,0.0000873384
fap5c53b6uqgpv9anh,Accountant,Pacific Enterprises,8,14,40,Kathmandu,3,lotusgro477@gmail.com,Be part of innovative projects,27.871823318,81.0194934639,0.0000019765
jtlxxtd6ou9akwi2i5,Quality Assurance Engineer,Diamond Corp,7,13,144,Birgunj,1,abcenter617@gmail.com,Excellent opportunity for career growth,28.1614372563,80.8310894983,0.0000455623
j3eni4s1762zceu4i7,Electrical Engineer,Horizon Ventures,10,14,43,Birgunj,0,nobleven301@company.com,Opportunity to make an impact,26.5984170826,81.6690544594,0.0000420504
lzio5kgc27ti9hx5gw,Operations Manager,Future Corp,6,8,11,Nepalgunj,0,royalind979@gmail.com,Work with cutting-edge technology,28.6506832005,85.2106553878,0.0000507241
289ib9dvo2c8k0i77b,Marketing Manager,Global Industries,7,0,116,Dhangadhi,0,techsolu130@company.com,Dynamic work environment with competitive benefits,27.6151602551,83.7259230584,0.0000438789
m7qoadupdprgtdbq1r,Operations Manager,Jupiter Systems,10,12,14,Kathmandu,1,quantums231@outlook.com,Dynamic work environment with competitive benefits,27.5976586711,83.8019625165,0.0000780669
fkg8svjqm7275507jy,Nurse,Elite Consultancy,1,12,24,Butwal,1,summiten791@company.com,Work with cutting-edge technology,26.6109051221,84.1598696364,0.0000491570
n2p677slg7hytna2zw,Admin Officer,Alpha Systems,7,2,65,Itahari,1,elitecon438@company.com,Kursi ma basne paisa kamaunsfi,28.0484443753,85.5870794126,0.0000214491
2dotx3mkhm6c4bbtlt,Civil Engineer,Stellar Group,10,9,102,Hetauda,2,crownind933@outlook.com,Kursi ma basne paisa kamaunsfi,26.3625292468,82.8855108786,0.0000135960
ptoqxlftstvrhrjlwq,Research Analyst,Pacific Enterprises,10,2,48,Butwal,2,abcenter621@yahoo.com,Kursi ma basne paisa kamaunsfi,26.8627851626,80.7474549502,0.0000412230
j6lr3luodl4w3zotll,Chief Financial Officer,Alpha Systems,1,7,47,Lalitpur,1,primeser664@outlook.com,Excellent opportunity for career growth,27.0291937277,86.0184993678,0.0000674216
bms2l8k4j8pec0jv90,Digital Marketing Specialist,Oracle Solutions,5,2,136,Biratnagar,0,omegagro596@gmail.com,Work with cutting-edge technology,27.6736430303,87.0181539169,0.0000089998
9jfp6j4vml8diu7mvq,Product Manager,Tech Solutions Pvt Ltd,6,15,139,Birgunj,0,vertexco27@yahoo.com,Challenging role with great perks,28.7201224662,83.5240903424,0.0000329243
ne7jo9xrfphzs1rq7z,Consultant,Wisdom Technologies,8,11,55,Itahari,2,karmaind506@company.com,Work with cutting-edge technology,28.1420376668,87.1913861336,0.0000730942
y416uwt45oegu02h8g,Assistant Manager,Oracle Solutions,9,12,65,Dharan,3,stellarg143@company.com,Join our fast-growing company,26.7171886564,86.1769211428,0.0000312206
v9fhxr2fauzvqc7hxv,Accountant,Unity Systems,5,6,9,Itahari,0,pacifice287@company.com,Excellent opportunity for career growth,27.7341608863,80.8755910403,0.0000888607
9qjv6fjxntkw044vek,Principal,Castle Industries,7,5,150,Bharatpur,0,mandalac321@yahoo.com,Dynamic work environment with competitive benefits,27.9822556289,81.8120045194,0.0000048085
5j8q8axkw7sf7othu6,Branch Manager,Prime Services,1,2,25,Pokhara,0,horizonv941@company.com,Join our fast-growing company,26.5753078089,87.0134553389,0.0000378792
l7ivi4c0vrq3buoc4r,Chief Financial Officer,Tech Solutions Pvt Ltd,6,15,71,Dharan,2,elitecon317@gmail.com,Join our fast-growing company,27.4371145413,86.8960054178,0.0000201580
khok0w21bqxi025nel,Research Analyst,Future Corp,9,12,97,Bhaktapur,3,emeralds525@company.com,Work with cutting-edge technology,27.5811586835,85.8774729131,0.0000688066
7l1q9xtqp2cs5htq5h,Financial Analyst,Karma Industries,6,15,59,Tulsipur,1,jupiters416@outlook.com,Work with cutting-edge technology,26.0002148713,87.5246756112,0.0000721614
cyolytox1ypiphqqeb,Social Media Manager,Global Industries,8,0,18,Biratnagar,1,diamondc684@outlook.com,Be part of innovative projects,28.5506820513,84.214911434,0.0000711973
8b0f1qnzqfzukd1l46,Medical Representative,Unity Systems,4,1,28,Nepalgunj,0,nobleven597@outlook.com,Dynamic work environment with competitive benefits,27.6623782779,83.3030789577,0.0000977464
iwbsjwlcb69rruin7j,Operations Manager,Infinity Tech,3,9,130,Bharatpur,0,pacifice71@yahoo.com,Work with cutting-edge technology,27.3726318947,84.4117689224,0.0000555049
0w4uqhbu7fzt63z74y,Quality Assurance Engineer,Vision Enterprises,3,0,100,Butwal,2,phoenixl860@gmail.com,Looking for experienced professional to join our team,27.5947196685,82.9584239447,0.0000139171
knlc10j6aq03qkeocy,Principal,Emerald Solutions,4,12,101,Birgunj,2,summiten813@gmail.com,Be part of innovative projects,28.7444395067,80.1814072745,0.0000945665
xntahz96w8tjtqbz7n,Sales Executive,Karma Industries,4,5,47,Hetauda,0,infinity495@gmail.com,Dynamic work environment with competitive benefits,26.7118999025,80.846052967,0.0000468745
z1ktqggxxxxap0svp7,Network Engineer,Ace Solutions,7,13,51,Tulsipur,3,pacifice67@gmail.com,Challenging role with great perks,28.5358347353,80.9556738773,0.0000213821
b5183eg2g9h4u05jr2,Operations Manager,Vision Enterprises,3,6,19,Tulsipur,1,questtec511@outlook.com,Join our fast-growing company,28.9663677598,86.2272329813,0.0000654044
j16wy19skkt3cbv1oq,Supply Chain Manager,Alpha Systems,4,15,32,Butwal,2,betatech298@yahoo.com,Challenging role with great perks,28.2440103724,86.9824216609,0.0000824070
fvktrn8qaswpivp5da,Lecturer,Unity Systems,1,10,137,Pokhara,2,royalind286@yahoo.com,Work with cutting-edge technology,27.7614258035,84.2133624693,0.0000300144
fivk32lgjys863hm1p,Admin Officer,Horizon Ventures,5,6,74,Janakpur,3,elitecon242@company.com,Work with cutting-edge technology,26.9776853848,87.5384158452,0.0000067607
qe2txlmmc1a8jyutam,Teacher,Titan Corp,6,4,143,Tulsipur,0,oracleso856@yahoo.com,Excellent opportunity for career growth,26.0092261911,82.8335316607,0.0000747711
wj625u0ab7amwjmspo,Branch Manager,Innovation Hub,2,7,41,Hetauda,0,goldenen923@outlook.com,Challenging role with great perks,26.5224220406,87.0864179866,0.0000829244
oj1mpzhd26pmjuilx3,Accountant,Karma Industries,7,8,99,Bhaktapur,2,quantums26@yahoo.com,Work with cutting-edge technology,28.5311637125,86.2131593427,0.0000916479
td5dl7n5h8quhuus7q,Project Manager,Silver Solutions,1,0,57,Biratnagar,3,silverso66@outlook.com,Work with talented professionals,27.6715194568,86.0268961365,0.0000280602
tt9e15ol8las93kpyn,Teacher,Nexus Solutions,1,6,38,Dharan,1,globalin486@outlook.com,Work with talented professionals,28.4939505873,80.6319356237,0.0000650466
s3aa3amk023ww9ab7t,Supply Chain Manager,Noble Ventures,7,15,62,Butwal,2,phoenixl599@yahoo.com,Dynamic work environment with competitive benefits,26.5279197197,85.9898077724,0.0000170478
grmxnizvtu43387ax6,DevOps Engineer,Zenith Group,6,8,124,Janakpur,0,alphasys886@outlook.com,Opportunity to make an impact,27.963477451,82.5211437804,0.0000771086
vb9fned8qtdip1g1n2,Project Manager,Mandala Corporation,2,12,111,Kathmandu,1,questtec929@company.com,Kursi ma basne paisa kamaunsfi,27.568988085,81.1871608704,0.0000379498
phpp90j5v78qdetcke,Supply Chain Manager,Golden Enterprises,8,15,50,Tulsipur,2,betatech637@gmail.com,Work with talented professionals,26.8089950775,87.5666063661,0.0000117730
w1ars66ldrpbo7qnom,Content Writer,Quantum Systems,10,7,103,Nepalgunj,3,pacifice7@gmail.com,Challenging role with great perks,28.6817560705,86.8613145611,0.0000997847
d172twkvqyeq8cp9u8,Research Analyst,Stellar Group,10,11,139,Birgunj,0,visionen930@company.com,Be part of innovative projects,26.9936615454,87.9685576763,0.0000947829
lpcnn4pvj8inxhi8ad,HR Manager,Silver Solutions,5,14,141,Birgunj,2,silverso24@gmail.com,Kursi ma basne paisa kamaunsfi,27.6358977967,84.1935691813,0.0000081339
12r4t8izdb2vqpr9u4,Business Analyst,Innovation Hub,5,12,127,Lalitpur,3,stellarg447@company.com,Join our fast-growing company,28.5210364459,80.0738208365,0.0000243166
ntjf2m6k305gw861ud,Senior Manager,Golden Enterprises,4,4,89,Itahari,2,vertexco186@outlook.com,Be part of innovative projects,28.2779329187,84.0374318345,0.0000120600
